id,timeAtServer,aircraft,latitude,longitude,geoAltitude,pred_latitude,pred_longitude,pred_geoAltitude
26068.0,50.4850001335144,2802.0,50.4063720703125,5.61545924136513,7.0104,50.10721731185913,6.197569489479065,8.232887923717499
26346.0,51.0270001888275,2802.0,50.4057312011719,5.61690481085526,7.018020000000001,50.10513174533844,6.19726075232029,8.249429181218147
26603.0,51.5320000648499,2802.0,50.4051803330244,5.61817066089527,7.018020000000001,50.11229866743088,6.192156501114368,8.25694578140974
26896.0,52.0970001220703,2802.0,50.4044952392578,5.61965139288651,7.02564,50.11871975660324,6.186703331768513,8.259533077478409
28140.0,54.5260000228882,2802.0,50.401611328125,5.62601189864309,7.0408800000000005,50.1177893280983,6.186727486550808,8.271447576582432
28904.0,56.0550000667572,2802.0,50.3997802734375,5.63004777238176,7.0485,50.12198036909104,6.183878883719444,8.269786849617958
29664.0,57.5060000419617,2802.0,50.3980578406382,5.63390783361487,7.06374,50.11854577064514,6.182310841977596,8.273433551192284
30721.0,59.4630000591278,2802.0,50.3957302287474,5.63902983794341,7.07898,50.11655110120773,6.184191018342972,8.281964212656021
30995.0,60.0260000228882,2802.0,50.3950319451801,5.64058870882601,7.07898,50.12622559070587,6.176345087587833,8.272382698953152
31238.0,60.4920001029968,2802.0,50.3944702148438,5.64176860608553,7.086600000000001,50.1274682879448,6.176382564008236,8.265609666705132
31467.0,60.9839999675751,2802.0,50.3939208984375,5.64299734015214,7.086600000000001,50.12887245416641,6.176894493401051,8.257834114134312
31746.0,61.547000169754,2802.0,50.3932164079052,5.64452300200591,7.09422,50.13977509737015,6.1707916259765625,8.243898183107376
32003.0,61.9820001125336,2802.0,50.3927043332892,5.64571071315456,7.09422,50.14067679643631,6.170328170061112,8.237820990383625
32265.0,62.5169999599457,2802.0,50.3920440673828,5.64711721319901,7.10184,50.14157712459564,6.169782713055611,8.23169232159853
32736.0,63.4060001373291,2802.0,50.3909912109375,5.64943012438322,7.10946,50.14184075593949,6.168634876608849,8.20695311576128
32990.0,63.8900001049042,2802.0,50.3904232736361,5.65075848553632,7.10946,50.141020596027374,6.170053280889988,8.199869602918625
33321.0,64.4680001735687,2802.0,50.3897094726563,5.65224898488898,7.11708,50.14253270626068,6.172037877142429,8.19137006253004
33557.0,64.9320001602173,2802.0,50.3892059326172,5.65340544048109,7.11708,50.15359926223755,6.167170941829681,8.170911237597466
33856.0,65.4969999790192,2802.0,50.3885650634766,5.65485100997122,7.1247,50.16540157794952,6.162973538041115,8.151253491640091
34035.0,65.8560001850128,2802.0,50.3880615234375,5.65593518708882,7.1247,50.1673880815506,6.164553977549076,8.143150739371777
34338.0,66.3970000743866,2802.0,50.387397378178,5.65736512880068,7.13232,50.17795205116272,6.157845914363861,8.119272492825985
34616.0,66.9179999828339,2802.0,50.3867797851563,5.65875404759457,7.13232,50.18063420057297,6.158661350607872,8.100016854703426
35805.0,69.1380000114441,2802.0,50.3841387215307,5.66456562763936,7.1551800000000005,50.182546854019165,6.16042148321867,8.091538242995739
37045.0,71.7020001411438,2802.0,50.3810577392578,5.67133050215872,7.17804,50.18548732995987,6.161674685776234,8.061128877103329
37322.0,72.2300000190735,2802.0,50.3804168701172,5.67277607164885,7.17804,50.18878108263016,6.1633768156170845,8.040170773863792
37871.0,73.2810001373291,2802.0,50.3791809082031,5.6755226536801,7.18566,50.19203054904938,6.165106326341629,8.016813941299915
38100.0,73.6979999542236,2802.0,50.3786773681641,5.6766068307977,7.19328,50.19506740570069,6.165720999240875,7.982296869158745
38309.0,74.0789999961853,2802.0,50.3782196044922,5.6776910079153,7.19328,50.19857096672058,6.167415753006935,7.955057919025421
39017.0,75.5120000839234,2802.0,50.3765041545286,5.68141627956081,7.20852,50.20170748233795,6.169068306684494,7.929279781877994
39307.0,76.0970001220703,2802.0,50.3757934570313,5.68303961502878,7.21614,50.204350233078,6.168105185031891,7.896109998226166
39756.0,76.9880001544953,2802.0,50.3747406005859,5.68535252621299,7.22376,50.20842683315277,6.169979199767113,7.869491100311279
40023.0,77.5,2802.0,50.3740834381621,5.68676097972973,7.22376,50.21069848537445,6.171735800802708,7.852398052811623
40516.0,78.4730000495911,2802.0,50.3729553222656,5.68932784231085,7.239,50.213028490543365,6.172203212976456,7.830446541309357
41056.0,79.5440001487732,2802.0,50.3716627217956,5.69210567989865,7.24662,50.216796576976776,6.174920000135899,7.807044185698032
41274.0,79.949000120163,2802.0,50.3711971994174,5.69321915910051,7.24662,50.227125227451324,6.172924116253853,7.792601428925991
41761.0,80.9190001487732,2802.0,50.3700256347656,5.69583290501645,7.26948,50.23041391372681,6.174696050584316,7.770866401493549
42013.0,81.404000043869,2802.0,50.3694305419922,5.69706163908306,7.26948,50.235355734825134,6.176092758774757,7.748541504144669
42333.0,81.9660000801087,2802.0,50.3687764830509,5.69856385926943,7.26948,50.24069368839264,6.178516983985901,7.728094145655632
42631.0,82.5510001182556,2802.0,50.3680572509766,5.70016961348684,7.277100000000001,50.24486944079399,6.178317733108997,7.700322825461626
42866.0,82.9850001335144,2802.0,50.3675537109375,5.70125379060444,7.28472,50.2498065829277,6.180606581270695,7.670385353267193
43626.0,84.4880001544953,2802.0,50.3657684326172,5.70530138517681,7.29996,50.25093460083008,6.180219374597073,7.657222636044025
43858.0,84.9639999866486,2802.0,50.3652191162109,5.70653011924342,7.29996,50.25520819425583,6.183206669986248,7.630004562437534
44568.0,86.3359999656677,2802.0,50.3635626324153,5.71014404296875,7.3152,50.25759881734848,6.185437425971031,7.616008393466473
44828.0,86.8470001220703,2802.0,50.3629574533236,5.71155444995777,7.32282,50.260046780109406,6.185656629502773,7.594126686453819
45092.0,87.335000038147,2802.0,50.3623988264698,5.71274216110642,7.32282,50.264300644397736,6.1871732994914055,7.56129164993763
45342.0,87.7760000228882,2802.0,50.3618774414063,5.71390252364309,7.330439999999999,50.26751559972763,6.189131818711758,7.537576325237751
45584.0,88.2460000514984,2802.0,50.361328125,5.71520353618421,7.330439999999999,50.26894277334213,6.189780563116074,7.523463748395443
46139.0,89.3800001144409,2802.0,50.3599548339844,5.71823923211349,7.345680000000001,50.27929049730301,6.18721330165863,7.48809303343296
46613.0,90.3810000419617,2802.0,50.35876775192,5.72090767525338,7.3533,50.28303474187851,6.188896752893925,7.465310975909233
46827.0,90.7910001277924,2802.0,50.358255677304,5.72209538640203,7.3533,50.28590154647827,6.1898373663425446,7.442158624529839
47125.0,91.4010000228882,2802.0,50.3575286865234,5.72366011770148,7.36092,50.28903687000275,6.1918338015675545,7.422006048262119
47421.0,91.9390001296997,2802.0,50.3569056624073,5.72506466427365,7.36092,50.2921986579895,6.193923555314541,7.40166250616312
47673.0,92.4240000247955,2802.0,50.3563004833157,5.72640083931588,7.36854,50.29452443122864,6.194992192089558,7.381650440394878
47899.0,92.8580000400543,2802.0,50.3557884086997,5.72758855046453,7.36854,50.297474801540375,6.197124227881432,7.362536184489727
48184.0,93.3919999599457,2802.0,50.3551940917969,5.72900872481497,7.37616,50.29992139339447,6.199424989521504,7.35099583864212
48495.0,93.9800000190735,2802.0,50.3544849460408,5.73055782833615,7.37616,50.30180740356445,6.198980085551739,7.334163174033165
48784.0,94.5410001277924,2802.0,50.3538208007813,5.73204442074424,7.38378,50.30401748418808,6.199848726391792,7.312320403754711
49059.0,95.0940001010895,2802.0,50.3531341552734,5.73356226870888,7.38378,50.30625706911087,6.202044777572155,7.294906713068485
49303.0,95.5700001716614,2802.0,50.3525763042903,5.73486328125,7.3914,50.30844867229462,6.199861414730549,7.276712194085121
49563.0,96.029000043869,2802.0,50.3520176774364,5.73605099239865,7.3914,50.30899488925934,6.201917417347431,7.258047133684158
49802.0,96.4860000610352,2802.0,50.3514590505826,5.7372387035473,7.3914,50.308601796627045,6.2021322175860405,7.252264440059662
50278.0,97.4409999847412,2802.0,50.350341796875,5.73977821751645,7.39902,50.31477826833725,6.196776375174522,7.247749410569668
50829.0,98.4539999961853,2802.0,50.3491314386917,5.74250917176943,7.40664,50.31301939487457,6.197398371994495,7.24576123803854
51377.0,99.460000038147,2802.0,50.3479156494141,5.74519910310444,7.41426,50.30920851230621,6.196825861930847,7.256074860692024
51671.0,99.9930000305176,2802.0,50.347269349179,5.74659192884291,7.41426,50.31099969148636,6.197083123028278,7.23673665523529
51881.0,100.396000146866,2802.0,50.346757274563,5.74770540804476,7.42188,50.3096935749054,6.197890341281891,7.219191297888756
52926.0,102.398000001907,2802.0,50.3443365581965,5.75305010821368,7.4295,50.30714333057404,6.19792402535677,7.21483514457941
53141.0,102.807000160217,2802.0,50.3438244835805,5.75416358741554,7.43712,50.30642133951187,6.199339777231216,7.198999471962452
53416.0,103.333000183105,2802.0,50.3432193044889,5.75549976245777,7.43712,50.305663764476776,6.201466403901577,7.191847041249275
53661.0,103.778000116348,2802.0,50.3426513671875,5.75676365902549,7.43712,50.2988550066948,6.205979935824871,7.192781686782837
53911.0,104.219000101089,2802.0,50.3421020507813,5.7579201146176,7.444739999999999,50.29977059364319,6.206075370311737,7.177926003932953
54174.0,104.710000038147,2802.0,50.341552734375,5.75922112715872,7.444739999999999,50.298344373703,6.208313465118408,7.178518272936344
54481.0,105.271000146866,2802.0,50.3408451403602,5.76069599873311,7.45236,50.28992182016373,6.209831729531288,7.201291643083096
54771.0,105.835999965668,2802.0,50.3401336669922,5.76225682308799,7.45236,50.28837835788727,6.209527626633644,7.206816524267197
55081.0,106.396000146866,2802.0,50.3394951254635,5.76366527660473,7.45236,50.28619474172592,6.211634702980518,7.206983484327793
55341.0,106.855000019074,2802.0,50.3389364986096,5.76492721970017,7.45998,50.27985996007919,6.219019904732704,7.232265040278435
55607.0,107.310000181198,2802.0,50.3383778717558,5.76604069890203,7.45998,50.27619248628616,6.218200549483299,7.2342658787965775
55942.0,107.865000009537,2802.0,50.3376617431641,5.76767770867599,7.4676,50.27426958084106,6.21978671848774,7.232068143785
56221.0,108.406000137329,2802.0,50.3370278568591,5.76908420872044,7.4676,50.26912528276444,6.220576994121075,7.262454614043236
56693.0,109.350000143051,2802.0,50.3358640509137,5.77160809491132,7.47522,50.2612938284874,6.226547226309776,7.2815811932086945
56973.0,109.860000133514,2802.0,50.3352355957031,5.77295403731497,7.47522,50.256752133369446,6.224743939936161,7.301861941814423
57273.0,110.47200012207,2802.0,50.334514036017,5.77457737278294,7.48284,50.2494358420372,6.225527055561543,7.337491892278194
57571.0,111.019000053406,2802.0,50.3338623046875,5.77606201171875,7.48284,50.246700048446655,6.225135684013367,7.35782977193594
57877.0,111.578999996185,2802.0,50.3331640211202,5.77754665065456,7.49046,50.24175274372101,6.220718704164028,7.376623146235943
58376.0,112.516000032425,2802.0,50.3320002151748,5.78007053684544,7.49808,50.23434776067734,6.221406482160091,7.412430040538311
59091.0,113.930000066757,2802.0,50.3302917480469,5.78386808696546,7.5057,50.22650879621506,6.222304344177246,7.418898351490498
59396.0,114.467000007629,2802.0,50.3296260510461,5.78534100506757,7.5057,50.21960598230362,6.215393841266632,7.445472784340382
59828.0,115.338000059128,2802.0,50.3285553495763,5.78764219541808,7.513319999999999,50.210934579372406,6.20932337641716,7.490518815815449
60684.0,117.009999990463,2802.0,50.3265380859375,5.79218011153372,7.520939999999999,50.202113807201385,6.20978070050478,7.496171668171883
60944.0,117.468000173569,2802.0,50.3259429931641,5.79340884560033,7.528560000000001,50.195285737514496,6.203024193644524,7.524685688316822
61193.0,117.952000141144,2802.0,50.3253936767578,5.79470985814145,7.528560000000001,50.18644434213638,6.196627162396908,7.571604453027248
61506.0,118.521000146866,2802.0,50.3246449615996,5.79625310124578,7.528560000000001,50.18068981170654,6.194558471441269,7.599287897348404
61769.0,119.00400018692,2802.0,50.3241328869836,5.79744081239443,7.53618,50.17177218198776,6.188314467668533,7.616311088204384
62033.0,119.50200009346,2802.0,50.3234710693359,5.79890200966283,7.53618,50.16305899620056,6.182302817702293,7.661248281598091
62255.0,119.93799996376,2802.0,50.3229217529297,5.80005846525493,7.5438,50.15465974807739,6.176432766020298,7.668071188032627
62483.0,120.394999980927,2802.0,50.3223724365234,5.80128719932155,7.5438,50.14633095264435,6.171170957386494,7.690902143716812
62748.0,120.894999980927,2802.0,50.3217587228549,5.80256281672297,7.5438,50.13810873031616,6.163115330040455,7.735392786562443
63062.0,121.466000080109,2802.0,50.321044921875,5.8041060598273,7.55142,50.1290431022644,6.156600847840309,7.747188113629818
63303.0,121.874000072479,2802.0,50.3205413818359,5.80526251541941,7.55142,50.12119668722153,6.149935334920883,7.787305764853954
63592.0,122.420000076294,2802.0,50.3198500811044,5.80679403769003,7.559039999999999,50.113421022892,6.14272765815258,7.830047868192196
63825.0,122.845999956131,2802.0,50.3193845587262,5.8078332849451,7.559039999999999,50.10468477010727,6.1358655244112015,7.853749811649322
64123.0,123.384000062943,2802.0,50.3186862751589,5.80931792388091,7.56666,50.09690147638321,6.128669284284115,7.892089024186134
64397.0,123.90700006485,2802.0,50.3180694580078,5.81075567948191,7.56666,50.0887553691864,6.121429495513439,7.938042491674423
64684.0,124.443000078201,2802.0,50.3173828125,5.81221296980574,7.57428,50.07776075601578,6.117861412465572,7.963514134287834
65241.0,125.550000190735,2802.0,50.3160552978516,5.81516466642681,7.581899999999999,50.070982575416565,6.108618006110191,8.004877790808678
65547.0,126.114000082016,2802.0,50.315334514036,5.81666688661318,7.58952,50.06245768070221,6.099382400512695,8.058117769658566
65848.0,126.700999975204,2802.0,50.3146362304688,5.81827264083059,7.58952,50.05225747823715,6.094088286161423,8.102277271449566
66345.0,127.675000190735,2802.0,50.3134258722855,5.82089810758024,7.59714,50.04471164941788,6.0845522955060005,8.149719171226025
66584.0,128.161000013351,2802.0,50.3128206931939,5.82223428262247,7.604760000000001,50.03576117753983,6.076662927865982,8.209198325872421
66802.0,128.670000076294,2802.0,50.3121643066406,5.82362124794408,7.604760000000001,50.02669095993042,6.070129305124283,8.25162222981453
67283.0,129.702000141144,2802.0,50.3109120514433,5.82639127164274,7.61238,50.01929706335068,6.06164225935936,8.286980077624321
67569.0,130.262000083923,2802.0,50.3102416992188,5.82788567793997,7.62,50.0097605586052,6.054904609918594,8.342828445136547
67781.0,130.669000148773,2802.0,50.3097381591797,5.82896985505757,7.62,50.00091099739075,6.04949864000082,8.36933283507824
67963.0,131.051000118256,2802.0,50.3092346191406,5.83005403217516,7.62,49.993044555187225,6.040945924818516,8.409164197742939
68190.0,131.483000040054,2802.0,50.3087310791016,5.83121048776727,7.62762,49.98595434427261,6.032433167099953,8.451269261538982
69192.0,133.521000146866,2802.0,50.3062133789063,5.83670365182977,7.65048,49.97711020708084,6.026782430708408,8.460141561925411
69407.0,133.968000173569,2802.0,50.3056640625,5.83793238589638,7.64286,49.9694892168045,6.017390578985214,8.507623814046383
69659.0,134.486000061035,2802.0,50.3049999172405,5.83938186233108,7.65048,49.96176064014435,6.010395884513855,8.549628302454948
70112.0,135.470999956131,2802.0,50.3038330078125,5.84197998046875,7.6581,49.95293778181076,6.004328198730946,8.590682901442051
70342.0,135.960999965668,2802.0,50.3032379150391,5.84328099300987,7.66572,49.94307219982147,5.990266807377338,8.657172951847315
70605.0,136.537000179291,2802.0,50.3025326486361,5.84487502639358,7.66572,49.93217325210571,5.978822164237499,8.723077088594437
71055.0,137.414000034332,2802.0,50.3014153949285,5.84725044869088,7.67334,49.922642439603806,5.965897087007761,8.787432480603456
72074.0,139.37700009346,2802.0,50.298994678562,5.8525951488598,7.68858,49.914188742637634,5.956746265292168,8.84959888458252
72336.0,139.914000034332,2802.0,50.29833984375,5.85405048571135,7.68858,49.903576254844666,5.952703639864922,8.890588104724884
72533.0,140.335000038147,2802.0,50.2978363037109,5.85513466282895,7.6962,49.89679136872292,5.944741491228342,8.947040118277073
72790.0,140.856000185013,2802.0,50.2971954345703,5.85658023231908,7.703819999999999,49.88418650627136,5.938224896788597,9.007220812141895
73037.0,141.289999961853,2802.0,50.2966205144333,5.85779138513514,7.703819999999999,49.88029235601425,5.931156054139137,9.055006667971613
73282.0,141.75,2802.0,50.2960618875795,5.85897909628378,7.703819999999999,49.87406486272812,5.9276169538497925,9.09859837591648
73516.0,142.208000183105,2802.0,50.2955032607256,5.86031527132601,7.703819999999999,49.86638551950455,5.922419756650925,9.143287301063538
74142.0,143.345999956131,2802.0,50.2940601413533,5.86343301309122,7.719060000000001,49.86187356710434,5.914646521210671,9.187668345868587
74424.0,143.886000156403,2802.0,50.2934417724609,5.86489225688734,7.719060000000001,49.86245733499527,5.906186245381832,9.226828463375568
74659.0,144.367000102997,2802.0,50.2928466796875,5.86612099095395,7.72668,49.85479176044464,5.90094854682684,9.270913064479828
74877.0,144.782999992371,2802.0,50.2922973632813,5.86727744654605,7.72668,49.851132452487946,5.893320336937904,9.313637271523476
75185.0,145.406000137329,2802.0,50.2915928727489,5.86892617715372,7.7343,49.84926998615265,5.886271223425865,9.336135506629944
76247.0,147.368999958038,2802.0,50.2891256041446,5.87434510926943,7.74192,49.84353142976761,5.878824174404144,9.37584375590086
76588.0,147.97200012207,2802.0,50.2884063720703,5.87595086348684,7.74954,49.83979684114456,5.87018883228302,9.41600950062275
76874.0,148.516999959946,2802.0,50.2877290370101,5.87753708298142,7.74954,49.836829662323,5.859276905655861,9.43434476852417
77161.0,149.095999956131,2802.0,50.2870307534428,5.87902172191723,7.75716,49.833224177360535,5.85241249203682,9.477699518203735
77406.0,149.56200003624,2802.0,50.2864379882813,5.88035985043174,7.75716,49.82964426279068,5.84525441378355,9.52122002840042
77656.0,150.055000066757,2802.0,50.2858428955078,5.88158858449835,7.76478,49.827026307582855,5.839037656784058,9.53580093383789
77848.0,150.470999956131,2802.0,50.2852935791016,5.88281731856497,7.76478,49.8273012638092,5.82536144554615,9.562907449901104
78337.0,151.421000003815,2802.0,50.2840514102225,5.88540566934122,7.772399999999999,49.82283872365952,5.821662679314613,9.58568175137043
79064.0,152.835000038147,2802.0,50.2822265625,5.88910554584704,7.78002,49.82013946771622,5.815374046564102,9.595183044672012
79395.0,153.446000099182,2802.0,50.2814910371425,5.89067613756335,7.787640000000001,49.81267768144608,5.810677222907543,9.618596002459526
79697.0,153.979000091553,2802.0,50.2808074951172,5.89206896330181,7.787640000000001,49.80920332670212,5.812009871006012,9.64109954982996
79974.0,154.509999990463,2802.0,50.2800479177701,5.89357118348818,7.79526,49.8065430521965,5.805791765451431,9.650521367788317
80247.0,154.979000091553,2802.0,50.2794427386785,5.89475889463683,7.79526,49.80732345581055,5.797158099710941,9.688312001526356
80503.0,155.443000078201,2802.0,50.278791007349,5.89602083773226,7.79526,49.80662846565247,5.796149618923664,9.711087428033352
81054.0,156.493999958038,2802.0,50.2774200439453,5.89864630448191,7.80288,49.80459135770798,5.796692356467247,9.717364005744455
81566.0,157.453999996185,2802.0,50.2760909775556,5.90106861011402,7.8105,49.80311864614487,5.790882244706154,9.758329875767233
82060.0,158.381000041962,2802.0,50.2748107910156,5.90348896227385,7.818119999999999,49.80209118127823,5.790171548724175,9.780716262757778
82859.0,159.935000181198,2802.0,50.2726135253906,5.9073919998972,7.82574,49.80005878210068,5.790905363857746,9.785411320626736
83062.0,160.343000173569,2802.0,50.2720642089844,5.9084038985403,7.83336,49.79492336511612,5.787762179970741,9.807874970138071
